transaction_id,amount_paise,day,merchant_id,instrument_type
7476009,200,2010-01-01,43007,DEBIT_CARD
7476010,651,2010-01-01,22204,DEBIT_CARD
7476011,514,2010-01-01,81833,DEBIT_CARD
7476013,6400,2010-01-01,61195,CREDIT_CARD
7476014,566,2010-01-01,35451,CREDIT_CARD
7476015,6915,2010-01-01,15143,DEBIT_CARD
7476016,6302,2010-01-01,39021,DEBIT_CARD
7476018,2181,2010-01-01,47399,DEBIT_CARD
7476019,445,2010-01-01,50867,DEBIT_CARD
7476020,465,2010-01-01,68671,DEBIT_CARD
7476021,2991,2010-01-01,32175,CREDIT_CARD
7476022,1076,2010-01-01,57153,DEBIT_CARD
7476023,7632,2010-01-01,9263,CREDIT_CARD
7476026,2199,2010-01-01,44919,DEBIT_CARD
7476027,723,2010-01-01,10855,DEBIT_CARD
7476028,527,2010-01-01,61195,DEBIT_CARD
7476029,3983,2010-01-01,15143,CREDIT_CARD
7476030,685,2010-01-01,78605,CREDIT_CARD
7476031,223,2010-01-01,35451,DEBIT_CARD
7476032,122,2010-01-01,14528,DEBIT_CARD
7476033,10571,2010-01-01,42636,DEBIT_CARD
7476034,236,2010-01-01,19159,DEBIT_CARD
7476035,99,2010-01-01,14528,CREDIT_CARD
7476037,78,2010-01-01,14528,DEBIT_CARD
7476038,112,2010-01-01,86438,CREDIT_CARD
7476039,821,2010-01-01,59952,DEBIT_CARD
7476040,147,2010-01-01,82981,DEBIT_CARD
7476041,635,2010-01-01,83229,CREDIT_CARD
7476042,2389,2010-01-01,59935,DEBIT_CARD
7476043,6000,2010-01-01,27092,DEBIT_CARD
7476044,3431,2010-01-01,18563,DEBIT_CARD
7476045,2676,2010-01-01,49463,CREDIT_CARD
7476047,5657,2010-01-01,46965,DEBIT_CARD
7476048,640,2010-01-01,61195,DEBIT_CARD
7476049,10000,2010-01-01,27092,DEBIT_CARD
7476050,1437,2010-01-01,53889,CREDIT_CARD
7476051,159,2010-01-01,86438,DEBIT_CARD
7476053,820,2010-01-01,87625,DEBIT_CARD
7476054,8737,2010-01-01,15143,CREDIT_CARD
7476056,214,2010-01-01,61195,DEBIT_CARD
7476057,240,2010-01-01,50783,CREDIT_CARD
7476058,3717,2010-01-01,39021,DEBIT_CARD
7476060,4591,2010-01-01,89069,CREDIT_CARD
7476061,457,2010-01-01,20519,DEBIT_CARD
7476063,302,2010-01-01,96974,CREDIT_CARD
7476064,566,2010-01-01,46284,DEBIT_CARD
7476065,222,2010-01-01,88646,DEBIT_CARD
7476068,336,2010-01-01,89263,DEBIT_CARD
7476069,72,2010-01-01,87625,CREDIT_CARD
7476071,8274,2010-01-01,20645,DEBIT_CARD
7476072,417,2010-01-01,20884,DEBIT_CARD
7476074,2589,2010-01-01,59935,DEBIT_CARD
7476076,6600,2010-01-01,50867,DEBIT_CARD
7476077,60,2010-01-01,25857,DEBIT_CARD
7476078,2805,2010-01-01,36385,DEBIT_CARD
7476079,16571,2010-01-01,80770,DEBIT_CARD
7476080,457,2010-01-01,38422,DEBIT_CARD
7476081,400,2010-01-01,4392,DEBIT_CARD
7476084,1872,2010-01-01,81833,DEBIT_CARD
7476086,126,2010-01-01,14528,DEBIT_CARD
7476087,3272,2010-01-01,51769,DEBIT_CARD
7476088,6194,2010-01-01,50783,DEBIT_CARD
7476089,1064,2010-01-01,11468,DEBIT_CARD
7476091,8713,2010-01-01,37972,CREDIT_CARD
7476092,4000,2010-01-01,27092,CREDIT_CARD
7476093,181,2010-01-01,35451,CREDIT_CARD
7476096,170,2010-01-01,1903,DEBIT_CARD
7476097,3737,2010-01-01,43293,CREDIT_CARD
7476098,2159,2010-01-01,75781,DEBIT_CARD
7476099,675,2010-01-01,22938,DEBIT_CARD
7476100,514,2010-01-01,50783,DEBIT_CARD
7476101,8000,2010-01-01,59935,DEBIT_CARD
7476104,5119,2010-01-01,32175,DEBIT_CARD
7476106,12000,2010-01-01,27092,CREDIT_CARD
7476107,269,2010-01-01,75781,DEBIT_CARD
7476108,1060,2010-01-01,22204,DEBIT_CARD
7476109,550,2010-01-01,61005,CREDIT_CARD
7476110,3089,2010-01-01,50867,DEBIT_CARD
7476111,19147,2010-01-01,45003,DEBIT_CARD
7476112,9000,2010-01-01,43293,CREDIT_CARD
7476114,1177,2010-01-01,61195,DEBIT_CARD
7476115,2013,2010-01-01,42982,CREDIT_CARD
7476116,3164,2010-01-01,88998,DEBIT_CARD
7476117,791,2010-01-01,22204,DEBIT_CARD
7476118,330,2010-01-01,25717,CREDIT_CARD
7476119,750,2010-01-01,12014,DEBIT_CARD
7476120,695,2010-01-01,98374,DEBIT_CARD
7476121,404,2010-01-01,35451,DEBIT_CARD
7476123,1773,2010-01-01,44578,CREDIT_CARD
7476125,2302,2010-01-01,88852,CREDIT_CARD
7476126,9000,2010-01-01,59935,DEBIT_CARD
7476127,617,2010-01-01,50867,CREDIT_CARD
7476128,28247,2010-01-01,19363,CREDIT_CARD
7476129,1716,2010-01-01,24437,CREDIT_CARD
7476130,15077,2010-01-01,58739,DEBIT_CARD
7476131,202,2010-01-01,49789,DEBIT_CARD
7476132,286,2010-01-01,20519,CREDIT_CARD
7476133,412,2010-01-01,65503,DEBIT_CARD
7476138,18987,2010-01-01,16790,DEBIT_CARD
7476139,3000,2010-01-01,18563,DEBIT_CARD
7476141,174,2010-01-01,33526,DEBIT_CARD
7476142,345,2010-01-01,56431,CREDIT_CARD
7476143,3038,2010-01-01,44521,DEBIT_CARD
7476145,197,2010-01-01,20519,CREDIT_CARD
7476146,790,2010-01-01,33526,DEBIT_CARD
7476147,683,2010-01-01,61195,CREDIT_CARD
7476148,176,2010-01-01,71279,CREDIT_CARD
7476149,9100,2010-01-01,22204,CREDIT_CARD
7476150,4460,2010-01-01,22204,CREDIT_CARD
7476151,8592,2010-01-01,60569,CREDIT_CARD
7476152,2251,2010-01-01,39021,CREDIT_CARD
7476155,402,2010-01-01,4312,DEBIT_CARD
7476156,2907,2010-01-01,63683,DEBIT_CARD
7476157,697,2010-01-01,35451,CREDIT_CARD
7476158,6600,2010-01-01,43293,DEBIT_CARD
7476159,3102,2010-01-01,13646,CREDIT_CARD
7476161,10668,2010-01-01,20302,DEBIT_CARD
7476162,1221,2010-01-01,39021,CREDIT_CARD
7476163,393,2010-01-01,25887,CREDIT_CARD
7476164,601,2010-01-01,45926,DEBIT_CARD
7476165,3346,2010-01-01,15143,DEBIT_CARD
7476166,6770,2010-01-01,36934,DEBIT_CARD
7476167,542,2010-01-01,44919,DEBIT_CARD
7476169,2097,2010-01-01,16798,DEBIT_CARD
7476171,5300,2010-01-01,61195,CREDIT_CARD
7476173,221,2010-01-01,40948,DEBIT_CARD
7476175,247,2010-01-01,50783,DEBIT_CARD
7476177,2504,2010-01-01,16798,DEBIT_CARD
7476178,173,2010-01-01,93214,CREDIT_CARD
7476179,1651,2010-01-01,34125,CREDIT_CARD
7476180,4709,2010-01-01,59935,DEBIT_CARD
7476181,465,2010-01-01,86395,DEBIT_CARD
7476182,249,2010-01-01,50783,DEBIT_CARD
7476183,372,2010-01-01,33912,DEBIT_CARD
7476184,339,2010-01-01,20519,DEBIT_CARD
7476185,3736,2010-01-01,24823,DEBIT_CARD
7476186,4496,2010-01-01,32858,CREDIT_CARD
7476188,5589,2010-01-01,15143,CREDIT_CARD
7476190,860,2010-01-01,12280,DEBIT_CARD
7476191,337,2010-01-01,98648,DEBIT_CARD
7476192,1067,2010-01-01,87625,CREDIT_CARD
7476194,243,2010-01-01,32066,DEBIT_CARD
7476196,5700,2010-01-01,59935,DEBIT_CARD
7476197,1030,2010-01-01,68671,CREDIT_CARD
7476198,694,2010-01-01,88646,DEBIT_CARD
7476200,2822,2010-01-01,39021,DEBIT_CARD
7476201,12000,2010-01-01,27092,DEBIT_CARD
7476202,142,2010-01-01,35451,DEBIT_CARD
7476203,24356,2010-01-01,10001,DEBIT_CARD
7476206,4346,2010-01-01,39021,DEBIT_CARD
7476207,123,2010-01-01,86438,DEBIT_CARD
7476208,10000,2010-01-01,27092,DEBIT_CARD
7476209,6128,2010-01-01,61195,CREDIT_CARD
7476210,8000,2010-01-01,27092,DEBIT_CARD
7476211,8000,2010-01-01,27092,CREDIT_CARD
7476212,8995,2010-01-01,32175,DEBIT_CARD
7476213,753,2010-01-01,46417,CREDIT_CARD
7476214,533,2010-01-01,88646,DEBIT_CARD
7476215,8995,2010-01-01,75781,DEBIT_CARD
7476216,5530,2010-01-01,20561,DEBIT_CARD
7476218,2729,2010-01-01,16798,DEBIT_CARD
7476219,2723,2010-01-01,24823,DEBIT_CARD
7476221,857,2010-01-01,92883,DEBIT_CARD
7476222,6000,2010-01-01,27092,DEBIT_CARD
7476223,1663,2010-01-01,39261,DEBIT_CARD
7476224,225,2010-01-01,55060,DEBIT_CARD
7476226,385,2010-01-01,44919,DEBIT_CARD
7476227,322,2010-01-01,92883,DEBIT_CARD
7476229,188,2010-01-01,30317,DEBIT_CARD
7476231,52,2010-01-01,98648,DEBIT_CARD
7476232,7766,2010-01-01,83860,CREDIT_CARD
7476233,1364,2010-01-01,74772,CREDIT_CARD
7476234,9456,2010-01-01,9932,DEBIT_CARD
7476236,361,2010-01-01,20519,DEBIT_CARD
7476237,4518,2010-01-01,22204,CREDIT_CARD
7476238,650,2010-01-01,61195,DEBIT_CARD
7476239,248,2010-01-01,61195,DEBIT_CARD
7476241,301,2010-01-01,83229,DEBIT_CARD
7476243,6848,2010-01-01,86616,DEBIT_CARD
7476244,86,2010-01-01,50783,DEBIT_CARD
7476245,640,2010-01-01,30928,DEBIT_CARD
7476246,3908,2010-01-01,2414,DEBIT_CARD
7476247,20,2010-01-01,14528,CREDIT_CARD
7476248,4461,2010-01-01,88998,DEBIT_CARD
7476249,2807,2010-01-01,39021,CREDIT_CARD
7476252,1617,2010-01-01,18014,CREDIT_CARD
7476253,1641,2010-01-01,16798,DEBIT_CARD
7476254,121,2010-01-01,75781,CREDIT_CARD
7476255,206,2010-01-01,20519,CREDIT_CARD
7476259,497,2010-01-01,75781,DEBIT_CARD
7476260,256,2010-01-01,98648,DEBIT_CARD
7476262,1806,2010-01-01,20561,DEBIT_CARD
7476264,1153,2010-01-01,50783,DEBIT_CARD
7476267,364,2010-01-01,75936,CREDIT_CARD
7476268,1389,2010-01-01,39021,DEBIT_CARD
7476269,490,2010-01-01,45926,DEBIT_CARD
7476271,236,2010-01-01,44919,DEBIT_CARD
7476273,799,2010-01-01,61195,CREDIT_CARD
7476274,783,2010-01-01,21369,DEBIT_CARD
7476275,1577,2010-01-01,18563,DEBIT_CARD
7476276,5423,2010-01-01,46474,DEBIT_CARD
7476277,7208,2010-01-01,69956,DEBIT_CARD
7476278,14369,2010-01-01,71883,CREDIT_CARD
7476280,2029,2010-01-01,34125,DEBIT_CARD
7476283,115,2010-01-01,28644,DEBIT_CARD
7476285,12748,2010-01-01,94597,DEBIT_CARD
7476286,290,2010-01-01,45926,CREDIT_CARD
7476288,413,2010-01-01,41260,DEBIT_CARD
7476289,316,2010-01-01,30896,DEBIT_CARD
7476290,3433,2010-01-01,39021,DEBIT_CARD
7476291,2365,2010-01-01,39021,DEBIT_CARD
7476292,1021,2010-01-01,69956,DEBIT_CARD
7476294,8000,2010-01-01,27092,CREDIT_CARD
7476295,1914,2010-01-01,50404,DEBIT_CARD
7476297,2733,2010-01-01,83229,DEBIT_CARD
7476298,229,2010-01-01,61195,CREDIT_CARD
7476299,353,2010-01-01,78081,DEBIT_CARD
7476300,4572,2010-01-01,73838,DEBIT_CARD
7476301,1346,2010-01-01,50783,CREDIT_CARD
7476302,5294,2010-01-01,15143,DEBIT_CARD
7476303,1286,2010-01-01,50783,DEBIT_CARD
7476304,2349,2010-01-01,39021,DEBIT_CARD
7476307,368,2010-01-01,44578,CREDIT_CARD
7476308,1940,2010-01-01,22204,DEBIT_CARD
7476309,464,2010-01-01,72225,DEBIT_CARD
7476310,101,2010-01-01,75936,DEBIT_CARD
7476312,231,2010-01-01,46097,DEBIT_CARD
7476314,431,2010-01-01,86968,CREDIT_CARD
7476315,567,2010-01-01,61195,CREDIT_CARD
7476316,762,2010-01-01,50783,DEBIT_CARD
7476317,268,2010-01-01,50783,DEBIT_CARD
7476318,476,2010-01-01,20519,DEBIT_CARD
7476319,21,2010-01-01,59935,DEBIT_CARD
7476321,1018,2010-01-01,88852,DEBIT_CARD
7476322,844,2010-01-01,72351,CREDIT_CARD
7476323,4130,2010-01-01,73661,DEBIT_CARD
7476326,381,2010-01-01,26810,DEBIT_CARD
7476327,181,2010-01-01,20519,DEBIT_CARD
7476328,220,2010-01-01,43149,DEBIT_CARD
7476330,6000,2010-01-01,27092,DEBIT_CARD
7476331,172,2010-01-01,90329,DEBIT_CARD
7476332,2014,2010-01-01,16798,CREDIT_CARD
7476333,385,2010-01-01,75936,DEBIT_CARD
7476334,88,2010-01-01,12014,DEBIT_CARD
7476335,4176,2010-01-01,61195,DEBIT_CARD
7476336,4827,2010-01-01,43293,DEBIT_CARD
7476338,5673,2010-01-01,39021,CREDIT_CARD
7476339,603,2010-01-01,75781,DEBIT_CARD
7476341,3157,2010-01-01,16798,DEBIT_CARD
7476342,613,2010-01-01,89100,CREDIT_CARD
7476343,929,2010-01-01,50783,DEBIT_CARD
7476344,7976,2010-01-01,14801,DEBIT_CARD
7476345,799,2010-01-01,69972,DEBIT_CARD
7476346,864,2010-01-01,75781,DEBIT_CARD
7476348,304,2010-01-01,75781,CREDIT_CARD
7476349,376,2010-01-01,90401,DEBIT_CARD
7476350,12000,2010-01-01,27092,CREDIT_CARD
7476351,28,2010-01-01,14528,DEBIT_CARD
7476352,321,2010-01-01,73250,DEBIT_CARD
7476354,6189,2010-01-01,53692,DEBIT_CARD
7476356,885,2010-01-01,12780,DEBIT_CARD
7476357,148,2010-01-01,86438,CREDIT_CARD
7476358,486,2010-01-01,98374,DEBIT_CARD
7476359,5700,2010-01-01,22204,DEBIT_CARD
7476360,1084,2010-01-01,48245,DEBIT_CARD
7476361,354,2010-01-01,94434,DEBIT_CARD
7476362,325,2010-01-01,92445,CREDIT_CARD
7476363,249,2010-01-01,98648,DEBIT_CARD
7476367,255,2010-01-01,75936,CREDIT_CARD
7476368,4584,2010-01-01,81536,CREDIT_CARD
7476369,324,2010-01-01,15193,CREDIT_CARD
7476370,202,2010-01-01,75781,CREDIT_CARD
7476371,7800,2010-01-01,43293,DEBIT_CARD
7476372,4794,2010-01-01,39021,DEBIT_CARD
7476373,871,2010-01-01,98374,CREDIT_CARD
7476374,625,2010-01-01,21003,DEBIT_CARD
7476375,8000,2010-01-01,27092,DEBIT_CARD
7476376,643,2010-01-01,44578,DEBIT_CARD
7476377,157,2010-01-01,14528,CREDIT_CARD
7476378,149,2010-01-01,83229,DEBIT_CARD
7476382,15045,2010-01-01,79847,DEBIT_CARD
7476384,1095,2010-01-01,75936,CREDIT_CARD
7476385,2772,2010-01-01,63683,CREDIT_CARD
7476386,2769,2010-01-01,20561,DEBIT_CARD
7476388,368,2010-01-01,23233,DEBIT_CARD
7476389,1188,2010-01-01,59397,DEBIT_CARD
7476391,7100,2010-01-01,61195,DEBIT_CARD
7476393,10396,2010-01-01,60569,DEBIT_CARD
7476395,146,2010-01-01,44919,CREDIT_CARD
7476396,601,2010-01-01,61195,DEBIT_CARD
7476397,12585,2010-01-01,32480,CREDIT_CARD
7476398,563,2010-01-01,61195,DEBIT_CARD
7476399,597,2010-01-01,50783,DEBIT_CARD
7476402,419,2010-01-01,20519,DEBIT_CARD
7476403,817,2010-01-01,27583,DEBIT_CARD
7476405,2778,2010-01-01,28395,DEBIT_CARD
7476406,5729,2010-01-01,73186,CREDIT_CARD
7476407,484,2010-01-01,88646,CREDIT_CARD
7476408,154,2010-01-01,59935,DEBIT_CARD
7476410,14434,2010-01-01,30286,DEBIT_CARD
7476412,1211,2010-01-01,59935,DEBIT_CARD
7476413,1953,2010-01-01,39021,CREDIT_CARD
7476417,523,2010-01-01,50783,DEBIT_CARD
7476418,75,2010-01-01,75567,DEBIT_CARD
7476419,10079,2010-01-01,37372,DEBIT_CARD
7476420,2114,2010-01-01,59935,DEBIT_CARD
7476421,1302,2010-01-01,89589,DEBIT_CARD
7476423,1386,2010-01-01,22938,DEBIT_CARD
7476424,240,2010-01-01,50783,DEBIT_CARD
7476425,3228,2010-01-01,41122,CREDIT_CARD
7476427,61,2010-01-01,14528,DEBIT_CARD
7476429,308,2010-01-01,75781,DEBIT_CARD
7476430,10000,2010-01-01,27092,DEBIT_CARD
7476432,416,2010-01-01,68671,DEBIT_CARD
7476433,9900,2010-01-01,59935,DEBIT_CARD
7476434,18626,2010-01-01,73661,DEBIT_CARD
7476435,282,2010-01-01,44919,DEBIT_CARD
7476438,4066,2010-01-01,61195,CREDIT_CARD
7476439,5536,2010-01-01,58730,DEBIT_CARD
7476440,1038,2010-01-01,61195,DEBIT_CARD
7476441,2442,2010-01-01,13370,DEBIT_CARD
7476442,2164,2010-01-01,69956,CREDIT_CARD
7476443,1724,2010-01-01,49239,DEBIT_CARD
7476444,31,2010-01-01,20519,CREDIT_CARD
7476445,202,2010-01-01,50783,CREDIT_CARD
7476448,10526,2010-01-01,20561,DEBIT_CARD
7476449,484,2010-01-01,39637,DEBIT_CARD
7476450,6749,2010-01-01,18131,CREDIT_CARD
7476451,395,2010-01-01,59935,CREDIT_CARD
7476452,420,2010-01-01,15715,CREDIT_CARD
7476453,7837,2010-01-01,68671,DEBIT_CARD
7476455,6242,2010-01-01,61195,DEBIT_CARD
7476456,407,2010-01-01,20519,DEBIT_CARD
7476457,882,2010-01-01,12029,CREDIT_CARD
7476458,2008,2010-01-01,99340,DEBIT_CARD
7476459,848,2010-01-01,98374,DEBIT_CARD
7476460,1360,2010-01-01,22204,CREDIT_CARD
7476461,4000,2010-01-01,27092,DEBIT_CARD
7476462,232,2010-01-01,20519,DEBIT_CARD
7476464,525,2010-01-01,61195,DEBIT_CARD
7476466,8100,2010-01-01,61195,CREDIT_CARD
7476468,711,2010-01-01,75781,DEBIT_CARD
7476469,8180,2010-01-01,96642,CREDIT_CARD
7476470,1319,2010-01-01,5508,CREDIT_CARD
7476471,4175,2010-01-01,39021,CREDIT_CARD
7476472,392,2010-01-01,25887,DEBIT_CARD
7476473,9284,2010-01-01,99370,DEBIT_CARD
7476474,281,2010-01-01,78454,DEBIT_CARD
7476475,5010,2010-01-01,3632,DEBIT_CARD
7476476,7700,2010-01-01,43293,DEBIT_CARD
7476477,1183,2010-01-01,20519,DEBIT_CARD
7476480,3031,2010-01-01,73661,DEBIT_CARD
7476481,272,2010-01-01,54562,CREDIT_CARD
7476482,4295,2010-01-01,15143,DEBIT_CARD
7476484,8000,2010-01-01,27092,DEBIT_CARD
7476485,3678,2010-01-01,75227,DEBIT_CARD
7476486,6647,2010-01-01,86959,DEBIT_CARD
7476487,2004,2010-01-01,32595,DEBIT_CARD
7476489,907,2010-01-01,3668,CREDIT_CARD
7476490,6400,2010-01-01,61195,DEBIT_CARD
7476491,179,2010-01-01,89024,DEBIT_CARD
7476493,18335,2010-01-01,86616,DEBIT_CARD
7476496,6169,2010-01-01,43293,DEBIT_CARD
7476498,313,2010-01-01,45926,CREDIT_CARD
7476499,944,2010-01-01,98374,DEBIT_CARD
7476500,205,2010-01-01,14528,DEBIT_CARD
7476501,682,2010-01-01,22204,DEBIT_CARD
7476502,960,2010-01-01,50783,DEBIT_CARD
7476503,9646,2010-01-01,50783,CREDIT_CARD
7476507,277,2010-01-01,28325,DEBIT_CARD
7476508,249,2010-01-01,69831,DEBIT_CARD
7476509,992,2010-01-01,75781,DEBIT_CARD
7476512,402,2010-01-01,9109,CREDIT_CARD
7476514,849,2010-01-01,25887,DEBIT_CARD
7476515,14796,2010-01-01,65108,CREDIT_CARD
7476516,131,2010-01-01,69831,DEBIT_CARD
7476517,1708,2010-01-01,61195,DEBIT_CARD
7476519,109,2010-01-01,92527,CREDIT_CARD
7476521,8961,2010-01-01,64727,CREDIT_CARD
7476522,411,2010-01-01,40892,DEBIT_CARD
7476523,2359,2010-01-01,16798,DEBIT_CARD
7476524,98,2010-01-01,43293,DEBIT_CARD
7476525,281,2010-01-01,50783,DEBIT_CARD
7476527,1485,2010-01-01,59935,DEBIT_CARD
7476528,1219,2010-01-01,46417,DEBIT_CARD
7476529,238,2010-01-01,75781,DEBIT_CARD
7476530,7508,2010-01-01,39021,CREDIT_CARD
7476532,5826,2010-01-01,15143,CREDIT_CARD
7476536,8000,2010-01-01,27092,DEBIT_CARD
7476537,868,2010-01-01,75936,DEBIT_CARD
7476538,1763,2010-01-01,75781,CREDIT_CARD
7476539,1131,2010-01-01,75936,DEBIT_CARD
7476542,8400,2010-01-01,22204,DEBIT_CARD
7476543,7563,2010-01-01,61195,DEBIT_CARD
7476545,20459,2010-01-01,22204,DEBIT_CARD
7476546,2242,2010-01-01,39021,DEBIT_CARD
7476547,764,2010-01-01,50783,DEBIT_CARD
7476548,14000,2010-01-01,27092,DEBIT_CARD
7476551,294,2010-01-01,60600,DEBIT_CARD
7476555,228,2010-01-01,59935,DEBIT_CARD
7476557,748,2010-01-01,87625,DEBIT_CARD
7476559,6100,2010-01-01,61195,DEBIT_CARD
7476560,14776,2010-01-01,39991,CREDIT_CARD
7476564,8000,2010-01-01,27092,DEBIT_CARD
7476565,8800,2010-01-01,22204,DEBIT_CARD
7476566,544,2010-01-01,24504,DEBIT_CARD
7476567,2594,2010-01-01,61195,DEBIT_CARD
7476569,10984,2010-01-01,61195,CREDIT_CARD
7476570,2669,2010-01-01,66428,DEBIT_CARD
7476571,2929,2010-01-01,82981,CREDIT_CARD
7476572,363,2010-01-01,99237,DEBIT_CARD
7476573,8168,2010-01-01,79927,DEBIT_CARD
7476575,294,2010-01-01,14459,CREDIT_CARD
7476576,1451,2010-01-01,44578,DEBIT_CARD
7476577,665,2010-01-01,2177,DEBIT_CARD
7476578,7986,2010-01-01,68671,CREDIT_CARD
7476579,4447,2010-01-01,39021,DEBIT_CARD
7476580,8300,2010-01-01,59935,DEBIT_CARD
7476581,8659,2010-01-01,36934,CREDIT_CARD
7476582,168,2010-01-01,20519,CREDIT_CARD
7476585,517,2010-01-01,10590,DEBIT_CARD
7476586,4958,2010-01-01,73186,CREDIT_CARD
7476587,2160,2010-01-01,9932,DEBIT_CARD
7476588,1409,2010-01-01,1108,CREDIT_CARD
7476590,26,2010-01-01,20519,DEBIT_CARD
7476591,1543,2010-01-01,18563,CREDIT_CARD
7476592,1817,2010-01-01,16798,DEBIT_CARD
7476593,7848,2010-01-01,22204,DEBIT_CARD
7476594,1602,2010-01-01,11468,DEBIT_CARD
7476595,1952,2010-01-01,94683,CREDIT_CARD
7476596,482,2010-01-01,79098,CREDIT_CARD
7476598,10841,2010-01-01,4802,CREDIT_CARD
7476599,255,2010-01-01,83229,CREDIT_CARD
7476600,5900,2010-01-01,68671,CREDIT_CARD
7476605,85,2010-01-01,49192,CREDIT_CARD
7476606,1040,2010-01-01,44578,CREDIT_CARD
7476607,17043,2010-01-01,74934,CREDIT_CARD
7476608,3822,2010-01-01,59935,DEBIT_CARD
7476609,260,2010-01-01,53635,DEBIT_CARD
7476610,335,2010-01-01,81444,DEBIT_CARD
7476611,593,2010-01-01,20672,DEBIT_CARD
7476612,1765,2010-01-01,88998,DEBIT_CARD
7476613,203,2010-01-01,75781,CREDIT_CARD
7476614,2212,2010-01-01,22204,DEBIT_CARD
7476615,16284,2010-01-01,9937,CREDIT_CARD
7476616,147,2010-01-01,86438,DEBIT_CARD
7476617,7848,2010-01-01,22204,DEBIT_CARD
7476619,507,2010-01-01,26810,DEBIT_CARD
7476620,9685,2010-01-01,24823,CREDIT_CARD
7476621,143,2010-01-01,59935,DEBIT_CARD
7476622,476,2010-01-01,87625,CREDIT_CARD
7476623,811,2010-01-01,16058,DEBIT_CARD
7476624,5900,2010-01-01,61195,DEBIT_CARD
7476625,562,2010-01-01,23481,DEBIT_CARD
7476627,6080,2010-01-01,69956,DEBIT_CARD
7476630,12329,2010-01-01,87530,CREDIT_CARD
7476634,2008,2010-01-01,13683,DEBIT_CARD
7476636,1486,2010-01-01,40892,DEBIT_CARD
7476638,13882,2010-01-01,51300,DEBIT_CARD
7476640,305,2010-01-01,61195,DEBIT_CARD
7476641,24996,2010-01-01,52923,DEBIT_CARD
7476644,300,2010-01-01,36628,DEBIT_CARD
7476646,515,2010-01-01,59935,DEBIT_CARD
7476647,1329,2010-01-01,46284,DEBIT_CARD
7476649,252,2010-01-01,25887,DEBIT_CARD
7476650,437,2010-01-01,43293,DEBIT_CARD
7476652,264,2010-01-01,75936,CREDIT_CARD
7476653,6473,2010-01-01,90709,CREDIT_CARD
7476655,100,2010-01-01,88646,DEBIT_CARD
7476656,3564,2010-01-01,50404,CREDIT_CARD
7476658,1146,2010-01-01,77627,DEBIT_CARD
7476660,4326,2010-01-01,43293,CREDIT_CARD
7476661,345,2010-01-01,75781,DEBIT_CARD
7476662,10878,2010-01-01,94123,DEBIT_CARD
7476664,3915,2010-01-01,16798,DEBIT_CARD
7476665,8000,2010-01-01,43293,CREDIT_CARD
7476666,5915,2010-01-01,93910,DEBIT_CARD
7476667,2192,2010-01-01,24823,DEBIT_CARD
7476668,910,2010-01-01,61195,CREDIT_CARD
7476669,236,2010-01-01,50783,DEBIT_CARD
7476670,300,2010-01-01,14528,DEBIT_CARD
7476671,622,2010-01-01,67390,DEBIT_CARD
7476672,14000,2010-01-01,27092,CREDIT_CARD
7476675,986,2010-01-01,26445,DEBIT_CARD
7476676,1290,2010-01-01,75936,DEBIT_CARD
7476677,1607,2010-01-01,96049,DEBIT_CARD
7476679,1357,2010-01-01,50867,CREDIT_CARD
7476680,2437,2010-01-01,19464,DEBIT_CARD
7476681,144,2010-01-01,59935,CREDIT_CARD
7476682,265,2010-01-01,19655,DEBIT_CARD
7476683,876,2010-01-01,92542,DEBIT_CARD
7476685,2596,2010-01-01,55060,DEBIT_CARD
7476686,518,2010-01-01,44625,DEBIT_CARD
7476687,902,2010-01-01,59199,CREDIT_CARD
7476689,1028,2010-01-01,22204,CREDIT_CARD
7476690,1609,2010-01-01,87559,DEBIT_CARD
7476691,17190,2010-01-01,96958,DEBIT_CARD
7476693,3989,2010-01-01,86410,DEBIT_CARD
7476694,544,2010-01-01,54041,CREDIT_CARD
7476696,11655,2010-01-01,65108,DEBIT_CARD
7476697,102,2010-01-01,35451,DEBIT_CARD
7476698,1343,2010-01-01,36869,CREDIT_CARD
7476699,118,2010-01-01,14528,DEBIT_CARD
7476700,7687,2010-01-01,22204,DEBIT_CARD
7476701,857,2010-01-01,46284,CREDIT_CARD
7476703,16276,2010-01-01,59951,CREDIT_CARD
7476704,1166,2010-01-01,93391,DEBIT_CARD
7476705,8815,2010-01-01,602,DEBIT_CARD
7476706,1095,2010-01-01,11468,CREDIT_CARD
7476707,397,2010-01-01,22849,CREDIT_CARD
7476708,1559,2010-01-01,22938,DEBIT_CARD
7476709,3544,2010-01-01,59935,DEBIT_CARD
7476710,406,2010-01-01,25717,DEBIT_CARD
7476711,3217,2010-01-01,18563,DEBIT_CARD
7476712,8000,2010-01-01,27092,DEBIT_CARD
7476713,843,2010-01-01,35451,DEBIT_CARD
7476714,4912,2010-01-01,71667,DEBIT_CARD
7476716,2672,2010-01-01,3244,DEBIT_CARD
7476718,1866,2010-01-01,59397,DEBIT_CARD
7476719,8000,2010-01-01,27092,CREDIT_CARD
7476721,539,2010-01-01,50783,DEBIT_CARD
7476723,1092,2010-01-01,46284,DEBIT_CARD
7476725,32753,2010-01-01,39991,CREDIT_CARD
7476727,1367,2010-01-01,11041,DEBIT_CARD
7476728,8800,2010-01-01,59935,DEBIT_CARD
7476729,13917,2010-01-01,12467,CREDIT_CARD
